name,released,steam_id,price,units_sold_vgi,reviews,followers,rating,genres,developers,publishers,publishers_type,revenue_vgi,tags,platforms,genre,Platform
The Stone of Madness,2025-01-28,1309710.0,29.99,4320.0,144.0,7399.0,85.417,"Adventure, Strategy, RPG",The Game Kitchen,Tripwire Interactive,AA,96308.0,"['Strategy', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Hand-drawn', 'Medieval', 'Point & Click', 'Historical', 'Tactical', 'Psychological', 'Isometric', 'Strategy RPG', 'Tactical RPG', 'Female Protagonist', 'Puzzle', 'Stealth', 'Story Rich', 'Atmospheric', 'Difficult']","PC, PlayStation, Xbox, Nintendo",Strategy,PC
The Stone of Madness,2025-01-28,1309710.0,29.99,4320.0,144.0,7399.0,85.417,"Adventure, Strategy, RPG",The Game Kitchen,Tripwire Interactive,AA,96308.0,"['Strategy', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Hand-drawn', 'Medieval', 'Point & Click', 'Historical', 'Tactical', 'Psychological', 'Isometric', 'Strategy RPG', 'Tactical RPG', 'Female Protagonist', 'Puzzle', 'Stealth', 'Story Rich', 'Atmospheric', 'Difficult']","PC, PlayStation, Xbox, Nintendo",Strategy,PlayStation
The Stone of Madness,2025-01-28,1309710.0,29.99,4320.0,144.0,7399.0,85.417,"Adventure, Strategy, RPG",The Game Kitchen,Tripwire Interactive,AA,96308.0,"['Strategy', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Hand-drawn', 'Medieval', 'Point & Click', 'Historical', 'Tactical', 'Psychological', 'Isometric', 'Strategy RPG', 'Tactical RPG', 'Female Protagonist', 'Puzzle', 'Stealth', 'Story Rich', 'Atmospheric', 'Difficult']","PC, PlayStation, Xbox, Nintendo",Strategy,Xbox
The Stone of Madness,2025-01-28,1309710.0,29.99,4320.0,144.0,7399.0,85.417,"Adventure, Strategy, RPG",The Game Kitchen,Tripwire Interactive,AA,96308.0,"['Strategy', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Hand-drawn', 'Medieval', 'Point & Click', 'Historical', 'Tactical', 'Psychological', 'Isometric', 'Strategy RPG', 'Tactical RPG', 'Female Protagonist', 'Puzzle', 'Stealth', 'Story Rich', 'Atmospheric', 'Difficult']","PC, PlayStation, Xbox, Nintendo",Strategy,Nintendo
FINAL FANTASY VII REBIRTH,2025-01-23,2909400.0,69.99,1100000.0,16686.0,58252.0,77.508,"Action, Adventure, RPG",Square Enix,Square Enix,AAA,47700000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', 'Drama', 'Action RPG', 'Party-Based RPG', 'Third-Person', 'Magic', 'Cinematic', 'Emotional', 'Spectacle fighter', 'JRPG', 'Fantasy', 'Open World', 'Story Rich', 'Anime', 'Atmospheric', 'Realistic']","PC, PlayStation",RPG,PC
FINAL FANTASY VII REBIRTH,2025-01-23,2909400.0,69.99,1100000.0,16686.0,58252.0,77.508,"Action, Adventure, RPG",Square Enix,Square Enix,AAA,47700000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', 'Drama', 'Action RPG', 'Party-Based RPG', 'Third-Person', 'Magic', 'Cinematic', 'Emotional', 'Spectacle fighter', 'JRPG', 'Fantasy', 'Open World', 'Story Rich', 'Anime', 'Atmospheric', 'Realistic']","PC, PlayStation",RPG,PlayStation
NINJA GAIDEN 2 Black,2025-01-23,3287520.0,49.99,69030.0,2301.0,20180.0,79.4,"Action, Adventure","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,2700000.0,"['Action', 'Adventure', 'Singleplayer', 'Ninja', 'Action-Adventure', 'Gore', 'Character Action Game', 'Hack and Slash', 'Third-Person', 'Swordplay', 'Spectacle fighter', 'Martial Arts', 'Combat', 'Difficult', 'Violent', 'Realistic', 'Sexual Content']","PC, PlayStation, Xbox",Action,PC
NINJA GAIDEN 2 Black,2025-01-23,3287520.0,49.99,69030.0,2301.0,20180.0,79.4,"Action, Adventure","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,2700000.0,"['Action', 'Adventure', 'Singleplayer', 'Ninja', 'Action-Adventure', 'Gore', 'Character Action Game', 'Hack and Slash', 'Third-Person', 'Swordplay', 'Spectacle fighter', 'Martial Arts', 'Combat', 'Difficult', 'Violent', 'Realistic', 'Sexual Content']","PC, PlayStation, Xbox",Action,PlayStation
NINJA GAIDEN 2 Black,2025-01-23,3287520.0,49.99,69030.0,2301.0,20180.0,79.4,"Action, Adventure","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,2700000.0,"['Action', 'Adventure', 'Singleplayer', 'Ninja', 'Action-Adventure', 'Gore', 'Character Action Game', 'Hack and Slash', 'Third-Person', 'Swordplay', 'Spectacle fighter', 'Martial Arts', 'Combat', 'Difficult', 'Violent', 'Realistic', 'Sexual Content']","PC, PlayStation, Xbox",Action,Xbox
SYNDUALITY Echo of Ada,2025-01-23,1245480.0,39.99,69930.0,2331.0,26951.0,37.237,Action,Game Studio Inc.,Bandai Namco,AAA,2200000.0,"['Action', 'Multiplayer', 'Action-Adventure', 'Mechs', 'Third-Person Shooter', 'Character Customization', 'PvE', 'Dating Sim', 'Tactical', 'Looter Shooter', '3D', 'Female Protagonist', 'Survival', 'Shooter', 'Exploration', 'Sci-fi', 'Anime', 'Cute', 'PvP', 'Extraction Shooter']","PC, PlayStation, Xbox",Action,PC
SYNDUALITY Echo of Ada,2025-01-23,1245480.0,39.99,69930.0,2331.0,26951.0,37.237,Action,Game Studio Inc.,Bandai Namco,AAA,2200000.0,"['Action', 'Multiplayer', 'Action-Adventure', 'Mechs', 'Third-Person Shooter', 'Character Customization', 'PvE', 'Dating Sim', 'Tactical', 'Looter Shooter', '3D', 'Female Protagonist', 'Survival', 'Shooter', 'Exploration', 'Sci-fi', 'Anime', 'Cute', 'PvP', 'Extraction Shooter']","PC, PlayStation, Xbox",Action,PlayStation
SYNDUALITY Echo of Ada,2025-01-23,1245480.0,39.99,69930.0,2331.0,26951.0,37.237,Action,Game Studio Inc.,Bandai Namco,AAA,2200000.0,"['Action', 'Multiplayer', 'Action-Adventure', 'Mechs', 'Third-Person Shooter', 'Character Customization', 'PvE', 'Dating Sim', 'Tactical', 'Looter Shooter', '3D', 'Female Protagonist', 'Survival', 'Shooter', 'Exploration', 'Sci-fi', 'Anime', 'Cute', 'PvP', 'Extraction Shooter']","PC, PlayStation, Xbox",Action,Xbox
STAR WARS Episode I Jedi Power Battles,2025-01-23,2443630.0,19.99,7380.0,246.0,3847.0,77.642,"Action, Adventure, Casual",Aspyr,Aspyr,AA,116000.0,"['Action', 'Adventure', 'Old School', 'Singleplayer', 'Casual', 'Side Scroller', 'Controller', 'Action-Adventure', ""Beat 'em up"", 'Co-op', 'PvE', 'Hack and Slash', 'Third-Person', 'Combat', '3D', 'Arcade', 'Space', 'Sci-fi', 'Retro', 'Colorful']","PC, PlayStation, Xbox, Nintendo",Action,PC
STAR WARS Episode I Jedi Power Battles,2025-01-23,2443630.0,19.99,7380.0,246.0,3847.0,77.642,"Action, Adventure, Casual",Aspyr,Aspyr,AA,116000.0,"['Action', 'Adventure', 'Old School', 'Singleplayer', 'Casual', 'Side Scroller', 'Controller', 'Action-Adventure', ""Beat 'em up"", 'Co-op', 'PvE', 'Hack and Slash', 'Third-Person', 'Combat', '3D', 'Arcade', 'Space', 'Sci-fi', 'Retro', 'Colorful']","PC, PlayStation, Xbox, Nintendo",Action,PlayStation
STAR WARS Episode I Jedi Power Battles,2025-01-23,2443630.0,19.99,7380.0,246.0,3847.0,77.642,"Action, Adventure, Casual",Aspyr,Aspyr,AA,116000.0,"['Action', 'Adventure', 'Old School', 'Singleplayer', 'Casual', 'Side Scroller', 'Controller', 'Action-Adventure', ""Beat 'em up"", 'Co-op', 'PvE', 'Hack and Slash', 'Third-Person', 'Combat', '3D', 'Arcade', 'Space', 'Sci-fi', 'Retro', 'Colorful']","PC, PlayStation, Xbox, Nintendo",Action,Xbox
STAR WARS Episode I Jedi Power Battles,2025-01-23,2443630.0,19.99,7380.0,246.0,3847.0,77.642,"Action, Adventure, Casual",Aspyr,Aspyr,AA,116000.0,"['Action', 'Adventure', 'Old School', 'Singleplayer', 'Casual', 'Side Scroller', 'Controller', 'Action-Adventure', ""Beat 'em up"", 'Co-op', 'PvE', 'Hack and Slash', 'Third-Person', 'Combat', '3D', 'Arcade', 'Space', 'Sci-fi', 'Retro', 'Colorful']","PC, PlayStation, Xbox, Nintendo",Action,Nintendo
DYNASTY WARRIORS ORIGINS,2025-01-17,2384580.0,69.99,686000.0,18292.0,74538.0,93.658,"Action, Strategy, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,38200000.0,"['Strategy', 'Action', 'Singleplayer', 'RPG', 'Controller', 'Action RPG', 'War', 'Historical', 'Hack and Slash', 'Third-Person', 'Dating Sim', 'Wargame', 'Tactical', 'Swordplay', 'Spectacle fighter', 'Martial Arts', '3D', 'Story Rich', 'Multiple Endings', 'Musou']","PC, PlayStation, Xbox",Action,PC
DYNASTY WARRIORS ORIGINS,2025-01-17,2384580.0,69.99,686000.0,18292.0,74538.0,93.658,"Action, Strategy, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,38200000.0,"['Strategy', 'Action', 'Singleplayer', 'RPG', 'Controller', 'Action RPG', 'War', 'Historical', 'Hack and Slash', 'Third-Person', 'Dating Sim', 'Wargame', 'Tactical', 'Swordplay', 'Spectacle fighter', 'Martial Arts', '3D', 'Story Rich', 'Multiple Endings', 'Musou']","PC, PlayStation, Xbox",Action,PlayStation
DYNASTY WARRIORS ORIGINS,2025-01-17,2384580.0,69.99,686000.0,18292.0,74538.0,93.658,"Action, Strategy, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,38200000.0,"['Strategy', 'Action', 'Singleplayer', 'RPG', 'Controller', 'Action RPG', 'War', 'Historical', 'Hack and Slash', 'Third-Person', 'Dating Sim', 'Wargame', 'Tactical', 'Swordplay', 'Spectacle fighter', 'Martial Arts', '3D', 'Story Rich', 'Multiple Endings', 'Musou']","PC, PlayStation, Xbox",Action,Xbox
Assetto Corsa EVO,2025-01-16,3058630.0,39.99,300000.0,10007.0,71378.0,70.92,"Simulation, Early Access, Sports, Racing",Kunos Simulazioni,505 GAMES,AA,8000000.0,"['Simulation', 'Singleplayer', 'Multiplayer', 'Sports', 'Automobile Sim', 'Racing', 'Controller', 'Driving', 'VR', 'First-Person', 'Artificial Intelligence', 'eSports', '3D Vision', 'TrackIR', 'Physics', 'Open World', 'Atmospheric', 'PvP', 'Realistic', 'Replay Value']",PC,Racing,PC
Tales of Graces f Remastered,2025-01-16,2530980.0,39.99,17130.0,571.0,7746.0,88.967,"Action, RPG","TOSE CO., LTD.",Bandai Namco,AAA,548000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Controller', 'Action RPG', 'Co-op', '4 Player Local', 'Party-Based RPG', 'PvE', 'Local Multiplayer', 'Local Co-Op', 'JRPG', 'Fantasy', 'Story Rich', 'Anime', 'PvP']","PC, PlayStation, Xbox, Nintendo",RPG,PC
Tales of Graces f Remastered,2025-01-16,2530980.0,39.99,17130.0,571.0,7746.0,88.967,"Action, RPG","TOSE CO., LTD.",Bandai Namco,AAA,548000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Controller', 'Action RPG', 'Co-op', '4 Player Local', 'Party-Based RPG', 'PvE', 'Local Multiplayer', 'Local Co-Op', 'JRPG', 'Fantasy', 'Story Rich', 'Anime', 'PvP']","PC, PlayStation, Xbox, Nintendo",RPG,PlayStation
Tales of Graces f Remastered,2025-01-16,2530980.0,39.99,17130.0,571.0,7746.0,88.967,"Action, RPG","TOSE CO., LTD.",Bandai Namco,AAA,548000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Controller', 'Action RPG', 'Co-op', '4 Player Local', 'Party-Based RPG', 'PvE', 'Local Multiplayer', 'Local Co-Op', 'JRPG', 'Fantasy', 'Story Rich', 'Anime', 'PvP']","PC, PlayStation, Xbox, Nintendo",RPG,Xbox
Tales of Graces f Remastered,2025-01-16,2530980.0,39.99,17130.0,571.0,7746.0,88.967,"Action, RPG","TOSE CO., LTD.",Bandai Namco,AAA,548000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Controller', 'Action RPG', 'Co-op', '4 Player Local', 'Party-Based RPG', 'PvE', 'Local Multiplayer', 'Local Co-Op', 'JRPG', 'Fantasy', 'Story Rich', 'Anime', 'PvP']","PC, PlayStation, Xbox, Nintendo",RPG,Nintendo
FREEDOM WARS Remastered,2025-01-09,3004100.0,39.99,33990.0,1132.0,9829.0,67.314,Action,Dimps Corporation,Bandai Namco,AAA,1100000.0,"['Action', 'Singleplayer', 'Multiplayer', 'Action RPG', 'Co-op', 'Dark', 'Character Customization', 'PvE', 'War', 'Political', 'Dystopian ', 'Futuristic', '3D', 'JRPG', 'Anime', 'PvP']","PC, PlayStation, Nintendo",RPG,PC
FREEDOM WARS Remastered,2025-01-09,3004100.0,39.99,33990.0,1132.0,9829.0,67.314,Action,Dimps Corporation,Bandai Namco,AAA,1100000.0,"['Action', 'Singleplayer', 'Multiplayer', 'Action RPG', 'Co-op', 'Dark', 'Character Customization', 'PvE', 'War', 'Political', 'Dystopian ', 'Futuristic', '3D', 'JRPG', 'Anime', 'PvP']","PC, PlayStation, Nintendo",RPG,PlayStation
FREEDOM WARS Remastered,2025-01-09,3004100.0,39.99,33990.0,1132.0,9829.0,67.314,Action,Dimps Corporation,Bandai Namco,AAA,1100000.0,"['Action', 'Singleplayer', 'Multiplayer', 'Action RPG', 'Co-op', 'Dark', 'Character Customization', 'PvE', 'War', 'Political', 'Dystopian ', 'Futuristic', '3D', 'JRPG', 'Anime', 'PvP']","PC, PlayStation, Nintendo",RPG,Nintendo
FAIRY TAIL 2,2024-12-12,3002850.0,59.99,5580.0,186.0,4570.0,65.591,"Action, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,268000.0,"['Action', 'Singleplayer', 'RPG', 'Demons', 'Action RPG', 'Party-Based RPG', 'War', 'Hack and Slash', 'Magic', 'Tactical', 'Emotional', 'Comic Book', 'Spectacle fighter', 'Tactical RPG', 'Foreign', '3D', 'JRPG', 'Fantasy', 'Anime', 'Cute']","PC, PlayStation, Nintendo",RPG,PC
FAIRY TAIL 2,2024-12-12,3002850.0,59.99,5580.0,186.0,4570.0,65.591,"Action, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,268000.0,"['Action', 'Singleplayer', 'RPG', 'Demons', 'Action RPG', 'Party-Based RPG', 'War', 'Hack and Slash', 'Magic', 'Tactical', 'Emotional', 'Comic Book', 'Spectacle fighter', 'Tactical RPG', 'Foreign', '3D', 'JRPG', 'Fantasy', 'Anime', 'Cute']","PC, PlayStation, Nintendo",RPG,PlayStation
FAIRY TAIL 2,2024-12-12,3002850.0,59.99,5580.0,186.0,4570.0,65.591,"Action, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,268000.0,"['Action', 'Singleplayer', 'RPG', 'Demons', 'Action RPG', 'Party-Based RPG', 'War', 'Hack and Slash', 'Magic', 'Tactical', 'Emotional', 'Comic Book', 'Spectacle fighter', 'Tactical RPG', 'Foreign', '3D', 'JRPG', 'Fantasy', 'Anime', 'Cute']","PC, PlayStation, Nintendo",RPG,Nintendo
Legacy of Kain Soul Reaver 12 Remastered,2024-12-10,2521380.0,29.99,74970.0,2499.0,22092.0,90.676,"Action, Adventure","Aspyr, Crystal Dynamics",Aspyr,AA,1800000.0,"['Action', 'Adventure', 'Old School', 'Action-Adventure', 'Drama', 'Puzzle Platformer', 'Demons', 'Dark', 'Dark Fantasy', 'Hack and Slash', 'Third-Person', 'Magic', '3D Platformer', 'Combat', '3D', 'Platformer', 'Puzzle', 'Fantasy', 'Retro', 'Atmospheric']","PC, PlayStation, Xbox, Nintendo",Action,PC
Legacy of Kain Soul Reaver 12 Remastered,2024-12-10,2521380.0,29.99,74970.0,2499.0,22092.0,90.676,"Action, Adventure","Aspyr, Crystal Dynamics",Aspyr,AA,1800000.0,"['Action', 'Adventure', 'Old School', 'Action-Adventure', 'Drama', 'Puzzle Platformer', 'Demons', 'Dark', 'Dark Fantasy', 'Hack and Slash', 'Third-Person', 'Magic', '3D Platformer', 'Combat', '3D', 'Platformer', 'Puzzle', 'Fantasy', 'Retro', 'Atmospheric']","PC, PlayStation, Xbox, Nintendo",Action,PlayStation
Legacy of Kain Soul Reaver 12 Remastered,2024-12-10,2521380.0,29.99,74970.0,2499.0,22092.0,90.676,"Action, Adventure","Aspyr, Crystal Dynamics",Aspyr,AA,1800000.0,"['Action', 'Adventure', 'Old School', 'Action-Adventure', 'Drama', 'Puzzle Platformer', 'Demons', 'Dark', 'Dark Fantasy', 'Hack and Slash', 'Third-Person', 'Magic', '3D Platformer', 'Combat', '3D', 'Platformer', 'Puzzle', 'Fantasy', 'Retro', 'Atmospheric']","PC, PlayStation, Xbox, Nintendo",Action,Xbox
Legacy of Kain Soul Reaver 12 Remastered,2024-12-10,2521380.0,29.99,74970.0,2499.0,22092.0,90.676,"Action, Adventure","Aspyr, Crystal Dynamics",Aspyr,AA,1800000.0,"['Action', 'Adventure', 'Old School', 'Action-Adventure', 'Drama', 'Puzzle Platformer', 'Demons', 'Dark', 'Dark Fantasy', 'Hack and Slash', 'Third-Person', 'Magic', '3D Platformer', 'Combat', '3D', 'Platformer', 'Puzzle', 'Fantasy', 'Retro', 'Atmospheric']","PC, PlayStation, Xbox, Nintendo",Action,Nintendo
Indiana Jones and the Great Circle,2024-12-09,2677660.0,69.99,385000.0,12822.0,90691.0,90.906,"Action, Adventure",Machine Games,Bethesda Softworks,AAA,21400000.0,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Immersive Sim', 'First-Person', 'Historical', 'Investigation', 'World War II', 'Political', '3D Platformer', 'Politics', '3D', 'Platformer', 'Puzzle', 'Stealth', 'Exploration', 'Open World', 'Story Rich', 'Realistic']","PC, PlayStation, Xbox",Action,PC
Indiana Jones and the Great Circle,2024-12-09,2677660.0,69.99,385000.0,12822.0,90691.0,90.906,"Action, Adventure",Machine Games,Bethesda Softworks,AAA,21400000.0,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Immersive Sim', 'First-Person', 'Historical', 'Investigation', 'World War II', 'Political', '3D Platformer', 'Politics', '3D', 'Platformer', 'Puzzle', 'Stealth', 'Exploration', 'Open World', 'Story Rich', 'Realistic']","PC, PlayStation, Xbox",Action,PlayStation
Indiana Jones and the Great Circle,2024-12-09,2677660.0,69.99,385000.0,12822.0,90691.0,90.906,"Action, Adventure",Machine Games,Bethesda Softworks,AAA,21400000.0,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', 'Immersive Sim', 'First-Person', 'Historical', 'Investigation', 'World War II', 'Political', '3D Platformer', 'Politics', '3D', 'Platformer', 'Puzzle', 'Stealth', 'Exploration', 'Open World', 'Story Rich', 'Realistic']","PC, PlayStation, Xbox",Action,Xbox
Path of Exile 2,2024-12-06,2694490.0,29.99,5000000.0,138000.0,329000.0,80.145,"Action, Adventure, Early Access, RPG, MMO",Grinding Gear Games,Grinding Gear Games,AA,119400000.0,"['Action', 'Adventure', 'Inventory Management', 'Free to Play', 'Early Access', 'RPG', 'Multiplayer', 'Action RPG', 'Souls-like', 'Dungeon Crawler', 'Dark', 'MMORPG', 'Online Co-Op', 'Loot', 'Dark Fantasy', 'Character Customization', 'Hack and Slash', 'Crafting', 'Isometric', 'Horror']","PC, PlayStation, Xbox",RPG,PC
Path of Exile 2,2024-12-06,2694490.0,29.99,5000000.0,138000.0,329000.0,80.145,"Action, Adventure, Early Access, RPG, MMO",Grinding Gear Games,Grinding Gear Games,AA,119400000.0,"['Action', 'Adventure', 'Inventory Management', 'Free to Play', 'Early Access', 'RPG', 'Multiplayer', 'Action RPG', 'Souls-like', 'Dungeon Crawler', 'Dark', 'MMORPG', 'Online Co-Op', 'Loot', 'Dark Fantasy', 'Character Customization', 'Hack and Slash', 'Crafting', 'Isometric', 'Horror']","PC, PlayStation, Xbox",RPG,PlayStation
Path of Exile 2,2024-12-06,2694490.0,29.99,5000000.0,138000.0,329000.0,80.145,"Action, Adventure, Early Access, RPG, MMO",Grinding Gear Games,Grinding Gear Games,AA,119400000.0,"['Action', 'Adventure', 'Inventory Management', 'Free to Play', 'Early Access', 'RPG', 'Multiplayer', 'Action RPG', 'Souls-like', 'Dungeon Crawler', 'Dark', 'MMORPG', 'Online Co-Op', 'Loot', 'Dark Fantasy', 'Character Customization', 'Hack and Slash', 'Crafting', 'Isometric', 'Horror']","PC, PlayStation, Xbox",RPG,Xbox
Star Wars Outlaws,2024-11-21,2842040.0,69.99,108000.0,3598.0,31742.0,73.541,"Action, Adventure",Ubisoft,Ubisoft,AAA,4500000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Action-Adventure', 'Third-Person Shooter', 'Third-Person', 'Minigames', 'Parkour', 'Soundtrack', 'Heist', 'Female Protagonist', 'Shooter', 'Exploration', 'Open World', 'Story Rich', 'Space', 'Sci-fi', 'Atmospheric']","PC, PlayStation, Xbox",Action,PC
Star Wars Outlaws,2024-11-21,2842040.0,69.99,108000.0,3598.0,31742.0,73.541,"Action, Adventure",Ubisoft,Ubisoft,AAA,4500000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Action-Adventure', 'Third-Person Shooter', 'Third-Person', 'Minigames', 'Parkour', 'Soundtrack', 'Heist', 'Female Protagonist', 'Shooter', 'Exploration', 'Open World', 'Story Rich', 'Space', 'Sci-fi', 'Atmospheric']","PC, PlayStation, Xbox",Action,PlayStation
Star Wars Outlaws,2024-11-21,2842040.0,69.99,108000.0,3598.0,31742.0,73.541,"Action, Adventure",Ubisoft,Ubisoft,AAA,4500000.0,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Action-Adventure', 'Third-Person Shooter', 'Third-Person', 'Minigames', 'Parkour', 'Soundtrack', 'Heist', 'Female Protagonist', 'Shooter', 'Exploration', 'Open World', 'Story Rich', 'Space', 'Sci-fi', 'Atmospheric']","PC, PlayStation, Xbox",Action,Xbox
Microsoft Flight Simulator 2024,2024-11-19,2537590.0,69.99,369000.0,12304.0,35360.0,45.53,Simulation,Asobo Studio,Xbox Game Studios,AAA,20700000.0,"['Simulation', 'Singleplayer', 'Multiplayer', 'Nature', 'Immersive Sim', 'VR', 'Psychological Horror', 'Flight', 'Character Customization', 'Nonlinear', 'Exploration', 'Physics', 'Relaxing', 'Open World', 'Sandbox', 'Atmospheric', 'Family Friendly', 'Colorful', 'Realistic', 'Hobby Sim']","PC, Xbox",Simulation,PC
Microsoft Flight Simulator 2024,2024-11-19,2537590.0,69.99,369000.0,12304.0,35360.0,45.53,Simulation,Asobo Studio,Xbox Game Studios,AAA,20700000.0,"['Simulation', 'Singleplayer', 'Multiplayer', 'Nature', 'Immersive Sim', 'VR', 'Psychological Horror', 'Flight', 'Character Customization', 'Nonlinear', 'Exploration', 'Physics', 'Relaxing', 'Open World', 'Sandbox', 'Atmospheric', 'Family Friendly', 'Colorful', 'Realistic', 'Hobby Sim']","PC, Xbox",Simulation,Xbox
DRAGON QUEST III HD2D Remake,2024-11-14,2701660.0,59.99,106000.0,3547.0,28081.0,74.457,RPG,"Artdink, Square Enix",Square Enix,AAA,5100000.0,"['Old School', 'Singleplayer', 'RPG', '2.5D', '1980s', 'Turn-Based Combat', 'Party-Based RPG', 'Remake', 'Emotional', 'Lore-Rich', 'Combat', 'Nostalgia', 'Pixel Graphics', 'Turn-Based', 'JRPG', 'Fantasy', 'Story Rich', 'Atmospheric', 'Cute', 'Colorful']","PC, PlayStation, Xbox, Nintendo",RPG,PC
DRAGON QUEST III HD2D Remake,2024-11-14,2701660.0,59.99,106000.0,3547.0,28081.0,74.457,RPG,"Artdink, Square Enix",Square Enix,AAA,5100000.0,"['Old School', 'Singleplayer', 'RPG', '2.5D', '1980s', 'Turn-Based Combat', 'Party-Based RPG', 'Remake', 'Emotional', 'Lore-Rich', 'Combat', 'Nostalgia', 'Pixel Graphics', 'Turn-Based', 'JRPG', 'Fantasy', 'Story Rich', 'Atmospheric', 'Cute', 'Colorful']","PC, PlayStation, Xbox, Nintendo",RPG,PlayStation
DRAGON QUEST III HD2D Remake,2024-11-14,2701660.0,59.99,106000.0,3547.0,28081.0,74.457,RPG,"Artdink, Square Enix",Square Enix,AAA,5100000.0,"['Old School', 'Singleplayer', 'RPG', '2.5D', '1980s', 'Turn-Based Combat', 'Party-Based RPG', 'Remake', 'Emotional', 'Lore-Rich', 'Combat', 'Nostalgia', 'Pixel Graphics', 'Turn-Based', 'JRPG', 'Fantasy', 'Story Rich', 'Atmospheric', 'Cute', 'Colorful']","PC, PlayStation, Xbox, Nintendo",RPG,Xbox
